bioID,college,collegeOther,pos,height_cm,weight_kg,birth_date,birth_year
ivanyda01w,Florida_International,Unknown,G,177.8,61.23492,1976-03-18,1976.0
iveyni01w,Notre_Dame,Unknown,G,170.18,67.585208,1977-09-24,1977.0
jacksan01w,Texas,Unknown,C,193.04,92.98636,1976-03-30,1976.0
jacksde01w,Alabama-Birmingham,Unknown,F,187.96,70.30676,1979-12-15,1979.0
jacksgw01w,Tennessee,Unknown,F,190.5,82.553744,1980-10-23,1980.0
jacksla01w,Unknown,Unknown,F,195.58,84.821704,1981-05-11,1981.0
jacksta01w,Florida,Unknown,F,190.5,81.192968,1962-12-03,1962.0
jacksta02w,Louisiana_Tech,Unknown,G,167.64000000000001,53.523856,1978-04-22,1978.0
jacksti01w,Iowa,Unknown,F,180.34,67.131616,1972-04-21,1972.0
jacksti02w,Texas,Unknown,F,190.5,83.91452,1985-04-26,1985.0
jacobam01w,Boston_College,Unknown,G,172.72,68.945984,1982-06-29,1982.0
jacobje01w,Purdue,Unknown,G,172.72,58.96696,1973-02-20,1973.0
jamesta01w,Miami_(FL),Unknown,F,175.26,71.667536,1984-06-13,1984.0
januabr01w,Arizona_State,Unknown,G,172.72,65.317248,1987-01-11,1987.0
jekaban01w,Unknown,Unknown,G,175.26,81.64656,1983-08-12,1983.0
jenkica99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
joensca01w,George_Washington,Unknown,G,180.34,74.84268,1981-02-12,1981.0
johnsad01w,Ohio_State,Unknown,G,177.8,69.853168,1974-02-05,1974.0
johnsch01w,Wisconsin-Green_Bay,Unknown,C,190.5,83.91452,1981-03-19,1981.0
johnsda01w,Tennessee,Unknown,C,187.96,89.357624,1973-02-19,1973.0
johnsgl01w,Tennessee,Unknown,F,190.5,77.11064,1990-07-27,1990.0
johnsja01w,Kansas,Unknown,F,182.88,91.171992,1979-03-16,1979.0
johnsla01w,Memphis,Unknown,F,185.42000000000002,68.0388,1975-08-17,1975.0
johnsle01w,Western_Kentucky,Unknown,F,187.96,99.79024,1975-01-12,1975.0
johnsni01w,Alabama,Unknown,G,175.26,66.224432,1973-02-07,1973.0
johnspo01w,Michigan,Unknown,C,190.5,74.84268,1975-11-06,1975.0
johnssh01w,South_Carolina,Unknown,G,170.18,68.945984,1974-08-18,1974.0
johnssh02w,Miami,Unknown,G,180.34,74.65874604931737,1990-12-08,1990.0
johnste01w,Louisiana_State,Unknown,G,160.02,59.874144,1982-09-06,1982.0
johnsti01w,Tennessee,Unknown,C,193.04,108.86207999999999,1975-12-27,1975.0
johnsvi01w,Louisiana_Tech,Unknown,G,175.26,68.0388,1972-04-15,1972.0
jollyke01w,Tennessee,Unknown,G,175.26,67.131616,1977-05-03,1977.0
jonesas01w,Connecticut,Unknown,F,187.96,88.904032,1980-08-01,1980.0
jonesch01w,Houston,Unknown,G,175.26,68.0388,1982-03-25,1982.0
jonesja01w,UNC_Charlotte,Unknown,G,175.26,71.667536,1978-09-13,1978.0
joneskc01w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
jonesla01w,Ohio_State,Unknown,G,185.42000000000002,81.64656,1977-07-24,1977.0
jonesma01w,North_Carolina,Unknown,G,177.8,68.0388,1975-10-12,1975.0
jonesme01w,Florida,Unknown,G,175.26,66.678024,1973-07-21,1973.0
jordapa01w,UNLV,Unknown,C,190.5,92.98636,1968-04-27,1968.0
joyneja01w,UCLA,Unknown,F,177.8,69.853168,1962-03-03,1962.0
kaplaan01w,Stanford,Unknown,C,195.58,81.64656,1973-04-22,1973.0
kausaan01w,Emporia_State,Unknown,F,182.88,70.30676,1970-11-30,1970.0
kellycr01w,Western_Kentucky,Unknown,F,187.96,86.18248,1986-09-15,1986.0
kenlaje99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
keyst99wc,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
kingbsu01w,Stanford,Unknown,G,170.18,61.23492,1981-07-27,1981.0
kingija01w,Unknown,Unknown,G,172.72,68.0388,1976-01-20,1976.0
kizerly01w,Maryland,Unknown,F,193.04,97.52228,1990-04-04,1990.0
klimezu01w,Vanderbilt,Unknown,F,187.96,82.100152,1979-01-21,1979.0
kloppga99wc,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
kobryew01w,Unknown,Unknown,F,190.5,95.25431999999999,1982-05-07,1982.0
koehnla01w,Kansas_State,Unknown,G,172.72,65.77083999999999,1982-05-13,1982.0
korstil01w,Unknown,Unknown,G,177.8,72.57472,1980-05-30,1980.0
kossgr01w,Montana,Unknown,F,185.42000000000002,65.77083999999999,1974-06-12,1974.0
kostaan01w,Unknown,Unknown,G,170.18,62.142103999999996,1978-03-26,1978.0
kostita01w,Oregon_State,Unknown,F,185.42000000000002,73.935496,1972-11-10,1972.0
kraayca01w,Oregon,Unknown,F,193.04,81.64656,1981-09-30,1981.0
kubikni01w,Nebraska,Unknown,G,175.26,65.77083999999999,1978-03-01,1978.0
kukloan01w,Unknown,Unknown,G,182.88,68.0388,1971-07-16,1971.0
laceyal01w,Iowa_State,Unknown,G,182.88,72.121128,1987-12-26,1987.0
laceytr99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
lacyje01w,Pepperdine,Unknown,F,190.5,79.3786,1983-03-21,1983.0
lacyna01w,UTEP_(sr),Texas_Christian_(fr-jr),G,177.8,74.84268,1985-07-08,1985.0
lacyve01w,Louisiana_Tech,Unknown,C,193.04,106.140528,1967-02-09,1967.0
laimbbi01w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
lambesh01w,Baylor,Grayson_County_(JC),G,170.18,56.699,1980-07-21,1980.0
lambmo01w,USC,Unknown,C,195.58,93.439952,1964-10-11,1964.0
langeme01w,UNLV,Unknown,F,198.12,92.98636,1969-04-28,1969.0
langhcr01w,Maryland,Unknown,F,187.96,83.460928,1986-10-27,1986.0
langja01w,Colorado,Unknown,F,182.88,83.91452,1972-06-23,1972.0
larakr01w,Unknown,Unknown,G,172.72,58.96696,1969-09-30,1969.0
larkier01w,North_Carolina,Unknown,F,185.42000000000002,95.25431999999999,1986-04-02,1986.0
lassiam01w,Missouri,Unknown,F,185.42000000000002,72.57472,1979-06-09,1979.0
lattaiv01w,North_Carolina,Unknown,G,167.64000000000001,64.863656,1984-09-24,1984.0
lavenja01w,Ohio_State,Unknown,C,193.04,83.91452,1988-11-12,1988.0
lawsoed01w,Unknown,Unknown,G,167.64000000000001,58.96696,1979-05-14,1979.0
lawsoka01w,Tennessee,Unknown,G,175.26,74.84268,1981-02-14,1981.0
laydefr99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
lazicka01w,Unknown,Unknown,F,177.8,66.678024,1980-05-25,1980.0
lehnish01w,Kansas_State,Unknown,G,175.26,66.678024,1986-10-27,1986.0
lennobe01w,Louisiana_Tech,Unknown,G,172.72,64.863656,1976-12-04,1976.0
leslili01w,USC,Unknown,C,195.58,77.11064,1972-07-07,1972.0
leuchye01w,West_Virginia,Unknown,C,195.58,88.45044,1983-04-30,1983.0
levanni01w,Xavier,Unknown,G,172.72,73.935496,1979-05-17,1979.0
levesni01w,Wake_Forest,Unknown,G,160.02,52.16308,1972-04-11,1972.0
lewisji99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
lewista01w,Louisiana_Tech,Unknown,F,187.96,96.161504,1979-07-10,1979.0
lewisty01w,North_Carolina_State,Unknown,G,177.8,68.945984,1979-05-08,1979.0
liebena01w,Old_Dominion,Unknown,G,177.8,68.0388,1958-07-01,1958.0
lilleta01w,Oregon,Unknown,G,167.64000000000001,58.96696,1988-02-29,1988.0
listr01w,Providence,Unknown,G,177.8,73.08279504673497,,
littlca01w,North_Carolina,Unknown,F,187.96,81.64656,1985-01-18,1985.0
lloydan01w,Texas,Unknown,F,187.96,79.3786,1965-02-09,1965.0
lobore01w,Connecticut,Unknown,F,193.04,86.18248,1973-10-06,1973.0
lovelst01w,Purdue,Unknown,F,193.04,77.11064,1974-12-05,1974.0
lowreja99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
luckepa01w,Houston,Unknown,F,185.42000000000002,74.84268,1975-05-14,1975.0
luzhe01w,Unknown,Unknown,G,172.72,65.317248,1972-11-23,1972.0
lyttlsa01w,Houston,Unknown,F,193.04,79.3786,1983-09-20,1983.0
mabikmw01w,Unknown,Unknown,G,180.34,74.84268,1976-07-27,1976.0
macchla01w,Unknown,Unknown,F,185.42000000000002,76.657048,1979-05-24,1979.0
machacl01w,Old_Dominion,Unknown,C,195.58,81.64656,1976-10-04,1976.0
maherto99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
mahonme01w,Kansas_State,Unknown,F,182.88,72.57472,1983-02-13,1983.0
mahonsh01w,Western_Kentucky,Unknown,F,193.04,80.739376,1977-07-03,1977.0
mahorri01w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
maigaha01w,Old_Dominion,Unknown,G,185.42000000000002,72.57472,1978-04-25,1978.0
malcona01w,Providence,Unknown,F,185.42000000000002,77.11064,1975-11-27,1975.0
malloam01w,St._Joseph's,Unknown,G,162.56,67.131616,1970-04-21,1970.0
malloso01w,Georgia_Tech,Unknown,C,195.58,95.25431999999999,1981-09-02,1981.0
maltsev01w,Unknown,Unknown,G,180.34,74.84268,1978-12-20,1978.0
mannish01w,North_Carolina_State,Unknown,F,190.5,84.368112,1969-03-20,1969.0
mannkr01w,UC_Santa_Barbara,Unknown,F,185.42000000000002,83.91452,1983-08-10,1983.0
mapprh01w,North_Carolina_State,Unknown,C,187.96,86.18248,1969-10-13,1969.0
marcimi01w,Tennessee,Unknown,G,177.8,69.853168,1973-10-29,1973.0
margiga01w,Drexel,Unknown,F,185.42000000000002,74.389088,1987-02-12,1987.0
martima01w,UCLA,Unknown,F,193.04,78.017824,1978-04-17,1978.0
martinu01w,Unknown,Unknown,G,175.26,75.749864,1984-02-29,1984.0
mascira01w,Unknown,Unknown,F,182.88,76.657048,1980-09-30,1980.0
maslemi01w,Penn_State,Unknown,F,187.96,77.11064,1974-10-10,1974.0
matteca01w,Ohio_State,Unknown,G,175.26,75.749864,1982-08-22,1982.0
matteka01w,Liberty,Unknown,C,203.2,108.86207999999999,1982-11-17,1982.0
maxwean01w,New_Mexico_State,Unknown,F,180.34,84.368112,1974-04-07,1974.0
maxwemo01w,Louisiana_Tech,Unknown,F,175.26,73.481904,1976-12-21,1976.0
maytuet01w,Oklahoma,Unknown,F,182.88,76.23469705189977,1973-04-28,1973.0
mazzake01w,Penn_State,Unknown,G,182.88,70.30676,1982-02-02,1982.0
mccaibr01w,Florida,Unknown,G,160.02,61.23492,1979-09-21,1979.0
mccaiti01w,Kentucky,Unknown,G,177.8,75.749864,1976-10-06,1976.0
mccanra01w,North_Carolina,Unknown,F,185.42000000000002,73.028312,1986-11-17,1986.0
mccarja01w,Minnesota,Unknown,C,187.96,92.98636,1982-11-03,1982.0
mccarjo01w,Illinois-Chicago,Unknown,G,170.18,58.96696,1974-10-26,1974.0
mccarst01w,Purdue,Unknown,G,175.26,70.30676,1977-06-20,1977.0
mcclaka01w,Georgia,Unknown,F,187.96,81.64656,1965-09-19,1965.0
mcconsu01w,Penn_State,Unknown,G,165.1,56.699,1966-07-29,1966.0
mccouan01w,Louisville,Unknown,F,185.42000000000002,72.57472,1986-09-10,1986.0
mccrada01w,Kansas,Unknown,G,180.34,77.11064,1987-10-08,1987.0
mccrani01w,Tennessee,Unknown,G,180.34,71.667536,1971-12-11,1971.0
mccrini01w,USC,Unknown,G,172.72,56.699,1972-03-22,1972.0
mcculda01w,Western_Kentucky,Unknown,F,190.5,81.64656,1975-01-18,1975.0
mcgeepa01w,USC,Unknown,C,190.5,90.7184,1962-12-01,1962.0
mcgheca01w,Tennessee,Unknown,F,185.42000000000002,81.192968,1968-03-06,1968.0
mchugma99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
mckivte01w,Tulane,Unknown,C,190.5,99.79024,1980-10-05,1980.0
mcwilta01w,St._Edwards,Unknown,F,187.96,85.275296,1970-10-20,1970.0
meadoma99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
melvich01w,North_Carolina_State,Unknown,C,190.5,83.91452,1976-05-03,1976.0
mendigi01w,Washington,Unknown,G,180.34,78.925008,1982-01-09,1982.0
miaomi01w,Unknown,Unknown,G,180.34,69.399576,1981-06-03,1981.0
millebr01w,Florida_State,Unknown,C,193.04,82.53850106222939,1987-08-10,1987.0
millech99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
milleco01w,Georgia,Unknown,G,175.26,63.50288,1978-09-06,1978.0
milleke01w,Georgia,Unknown,G,177.8,63.50288,1978-09-06,1978.0
millsta01w,Alabama,Unknown,C,190.5,105.233344,1976-02-29,1976.0
miltode01w,Florida,Unknown,F,185.42000000000002,83.91452,1974-09-11,1974.0
mitchle01w,Utah,Unknown,G,165.1,58.96696,1985-06-15,1985.0
mizrali01w,Maryland,Unknown,G,170.18,58.96696,1970-06-24,1970.0
moeggli01w,Michigan_State,Unknown,F,185.42000000000002,88.45044,1984-05-25,1984.0
moisead01w,Unknown,Unknown,G,167.64000000000001,63.50288,1978-12-06,1978.0
mokanch01w,Mississippi_State_(jr-sr),Southeastern_Illinois_(fr-so),F,195.58,84.11445206481179,1988-10-13,1988.0
monroja01w,Florida_State,Unknown,C,195.58,73.481904,1988-09-04,1988.0
montaan01w,George_Washington,Unknown,F,185.42000000000002,86.18248,1980-10-24,1980.0
montgal01w,Georgia_Tech,Unknown,G,185.42000000000002,83.91452,1988-11-12,1988.0
montgre01w,Connecticut,Unknown,G,170.18,63.049288,1986-12-02,1986.0
mooreja01w,Long_Beach_State,Unknown,C,185.42000000000002,93.893544,1979-11-06,1979.0
mooreje01w,Connecticut,Unknown,F,190.5,79.3786,1982-07-09,1982.0
moorelo01w,Tennessee,Unknown,G,175.26,74.84268,1983-03-21,1983.0
moorema01w,Connecticut,Unknown,F,182.88,79.3786,1989-06-11,1989.0
moorena01w,Alabama,Unknown,G,177.8,65.77083999999999,1984-11-04,1984.0
moorepe01w,Long_Beach_State,Unknown,F,182.88,61.23492,1969-01-25,1969.0
mooreta01w,Wisconsin,Unknown,G,180.34,75.749864,1980-04-11,1980.0
mooreyo01w,Mississippi,Unknown,F,182.88,78.925008,1974-07-01,1974.0
moosca01w,Stanford,Unknown,F,198.12,82.553744,1978-05-23,1978.0
morehmo01w,Auburn,Unknown,F,190.5,79.3786,1974-01-18,1974.0
morgale01w,Francis_Marion,Unknown,F,185.42000000000002,77.81064805448219,1969-11-01,1969.0
morrich01w,Southern_Nazarene,Unknown,F,187.96,79.3786,,
morrije01w,San_Diego_State,Unknown,G,175.26,66.224432,1987-07-21,1987.0
morrila01w,Auburn,Unknown,F,185.42000000000002,72.57472,1974-05-26,1974.0
morrizi01w,none,Unknown,C,193.04,82.53850106222939,1989-02-15,1989.0
mosbybe01w,Baylor,Florida,F,185.42000000000002,78.017824,1984-02-14,1984.0
mosleju01w,Hawai'i,Unknown,F,185.42000000000002,77.11064,1968-03-17,1968.0
moweje01w,Oregon,Unknown,C,195.58,107.047712,1978-02-25,1978.0
mulitna01w,Stanford,Unknown,C,190.5,93.893544,1976-03-06,1976.0
murphma99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
murphsh01w,USC,Unknown,G,180.34,74.389088,1985-04-15,1985.0
nagyan01w,Florida_International,Unknown,G,170.18,66.678024,1971-11-16,1971.0
nanch01w,Unknown,Unknown,C,198.12,92.532768,1983-01-06,1983.0
ndiayas01w,Southern_Nazarene,Unknown,F,190.5,82.553744,1973-11-05,1973.0
ndongem01w,Unknown,Unknown,C,187.96,77.11064,1983-04-25,1983.0
nemcoev01w,Unknown,Unknown,F,187.96,80.739376,1972-12-03,1972.0
neroja01w,Alabama-Birmingham,Unknown,F,180.34,81.64656,1968-11-08,1968.0
nevescl01w,Unknown,Unknown,G,172.72,61.688512,1975-02-17,1975.0
newtoch01w,Rutgers,Unknown,G,180.34,69.853168,1983-02-17,1983.0
ngarsch01w,Missouri,Unknown,C,190.5,76.203456,1983-06-23,1983.0
ngoyibe01w,Unknown,Unknown,C,193.04,88.45044,1982-08-26,1982.0
nichoti01w,Penn_State,Unknown,G,160.02,66.224432,1973-09-27,1973.0
nieuwma01w,Valparaiso,Unknown,C,195.58,81.64656,1980-04-12,1980.0
nikolmi01w,Unknown,Unknown,F,190.5,83.91452,1971-07-04,1971.0
nnamach01w,Georgia_Tech,Unknown,G,182.88,70.760352,1985-06-15,1985.0
nolande01w,Georgia,Unknown,G,175.26,66.678024,1979-08-25,1979.0
novosna01w,Notre_Dame,Unknown,G,180.34,74.84268,,
nygaava01w,Stanford,Unknown,F,185.42000000000002,75.296272,1975-03-13,1975.0
ogayu01w,Unknown,Unknown,G,167.64000000000001,63.50288,1982-10-17,1982.0
ogwumnn01w,Stanford,Unknown,F,187.96,79.38659905706457,1990-07-02,1990.0
oheaje01w,Australian_Institute_of_Sport,Unknown,G,185.42000000000002,78.925008,1987-06-06,1987.0
ohldeni01w,Kansas_State,Unknown,F,195.58,86.18248,1982-03-13,1982.0
olajuab01w,Oklahoma,Unknown,C,193.04,107.047712,1988-07-06,1988.0
oneilkr01w,Washington,Unknown,G,185.42000000000002,71.667536,1983-04-12,1983.0
orrki01w,Duke,Unknown,G,167.64000000000001,63.956472,1975-09-16,1975.0
osburde01w,Oregon,Unknown,C,193.04,82.53850106222939,1972-02-11,1972.0
osipoir01w,Unknown,Unknown,C,195.58,86.18248,1981-06-25,1981.0
overtbo99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
owenhe01w,Stanford,Unknown,F,195.58,96.161504,1976-05-06,1976.0
owenssh01w,Kentucky,Unknown,C,187.96,79.3786,1978-05-16,1978.0
pageda01w,Nebraska,Unknown,F,187.96,81.192968,1986-11-14,1986.0
pagemu01w,Florida,Unknown,F,187.96,72.57472,1975-09-18,1975.0
paigeyo01w,West_Virginia,Unknown,G,167.64000000000001,66.678024,1983-09-18,1983.0
paliesa01w,Unknown,Unknown,G,170.18,72.121128,1981-07-23,1981.0
palmewe01w,Virginia,Unknown,F,187.96,74.84268,1974-08-12,1974.0
parisco01w,Oklahoma,Unknown,C,193.04,113.398,1987-09-21,1987.0
parkeca01w,Tennessee,Unknown,F,193.04,79.3786,1986-04-19,1986.0
parsoca99w,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
pascafl01w,Unknown,Unknown,C,193.04,84.821704,1982-01-19,1982.0
paschti01w,Florida_State,Unknown,F,185.42000000000002,74.84268,1969-03-22,1969.0
pavlimi01w,Denver,Unknown,F,190.5,79.3786,1977-11-27,1977.0
payeka01w,Stanford,Unknown,G,172.72,68.0388,1974-03-06,1974.0
peckca99wc,Unknown,Unknown,Unknown,185.42000000000002,75.749864,,
pederka01w,Stanford,Unknown,F,193.04,86.18248,1989-04-04,1989.0
penicti01w,Old_Dominion,Unknown,G,180.34,65.77083999999999,1974-09-18,1974.0
pennjo01w,South_Carolina,Unknown,F,182.88,72.57472,1979-09-10,1979.0
perazja01w,Maryland,Unknown,G,182.88,77.11064,1960-12-06,1960.0
perkiji01w,Texas_Tech,Unknown,G,172.72,70.30676,1982-02-23,1982.0
perpeer01w,The_Master's_College,Unknown,F,190.5,82.100152,1979-06-05,1979.0
perroki01w,SW_Louisiana,Unknown,G,165.1,58.96696,1967-01-18,1967.0
